actual,prediction,split
266.0,274.02703237731583,evaluation
272.0,283.8332954398994,evaluation
333.0,273.05239495798327,evaluation
212.0,187.9768787184982,evaluation
156.0,146.27948930944422,evaluation
141.0,142.2395006188609,evaluation
127.0,124.24959950234778,evaluation
107.0,122.23476870326805,evaluation
106.0,108.31941208437289,evaluation
97.0,108.93945687459104,evaluation
128.0,125.63334754706048,evaluation
262.0,169.94024461963213,evaluation
196.0,156.329991217884,evaluation
124.0,142.3015397335509,evaluation
155.0,136.59778868648905,evaluation
157.0,121.8439979580027,evaluation
166.0,115.9775446428571,evaluation
167.0,126.25953955026458,evaluation
185.0,180.43141309523804,evaluation
301.0,231.39796937780585,evaluation
328.0,236.784426967306,evaluation
349.0,222.99105718814587,evaluation
218.0,178.36421856430596,evaluation
160.0,148.2480333553792,evaluation
153.0,147.7860358906526,evaluation
161.0,154.47652738095243,evaluation
123.0,155.69169247354495,evaluation
111.0,162.13936070239268,evaluation
99.0,143.16365167548503,evaluation
99.0,122.6506131665629,evaluation
110.0,132.6496225088182,evaluation
101.0,137.87904849415554,evaluation
111.0,173.3292509329307,evaluation
144.0,216.2459794482483,evaluation
215.0,208.09652515273424,evaluation
272.0,222.22245160934727,evaluation
263.0,226.85527091099505,evaluation
226.0,199.3232281746032,evaluation
197.0,184.49216501322744,evaluation
151.0,170.47419255174287,evaluation
129.0,142.35490298711878,evaluation
147.0,156.15799573974024,evaluation
172.0,178.59543332346345,evaluation
208.0,188.98117570839105,evaluation
195.0,181.2113789682539,evaluation
158.0,181.253901874852,evaluation
162.0,194.3429961972071,evaluation
161.0,186.58833510188649,evaluation
153.0,174.25110227379366,evaluation
172.0,142.95490256285683,evaluation
140.0,165.97839437325354,evaluation
135.0,163.72801931766466,evaluation
125.0,137.59510613150195,evaluation
122.0,136.92697441257502,evaluation
110.0,138.85561783081448,evaluation
110.0,134.11675365139723,evaluation
102.0,127.75658384305676,evaluation
106.0,142.41277318853258,evaluation
133.0,178.20538322695333,evaluation
184.0,183.85695350583677,evaluation
182.0,183.8048733850595,evaluation
174.0,196.45057485994792,evaluation
178.0,179.22309596391713,evaluation
167.0,179.36088850507977,evaluation
153.0,167.55184996119652,evaluation
160.0,157.03443772699126,evaluation
168.0,155.3434866433099,evaluation
161.0,171.51702576990144,evaluation
164.0,165.58050554668654,evaluation
145.0,155.30867493686085,evaluation
140.0,150.03800173733546,evaluation
150.0,147.6459898081113,evaluation
135.0,139.83619235117823,evaluation
125.0,136.5897192371385,evaluation
112.0,142.93867427884214,evaluation
107.0,123.1167730090646,evaluation
122.0,106.54243058412447,evaluation
127.0,113.63928582904292,evaluation
106.0,93.4632034504923,evaluation
90.0,87.94287653413046,evaluation
85.0,90.41572988675402,evaluation
92.0,99.33101203239582,evaluation
152.0,137.21670728144005,evaluation
105.0,119.17327744627956,evaluation
78.0,79.45903853933507,evaluation
58.0,69.83249097834712,evaluation
